,libro,capitulo,verso,texto
6976,Jueces,16,31,"31 Más tarde, sus hermanos y otros parientes descendieron a la ciudad para recoger su cuerpo. Lo llevaron de regreso a su tierra y lo enterraron entre Zora y Estaol, donde estaba enterrado Manoa, su padre. Sansón fue juez de Israel durante veinte años."
6977,Jueces,17,1,1 Los ídolos de Micaía Había un hombre llamado Micaía que vivía en la zona montañosa de Efraín.
6978,Jueces,17,2,"2 Un día le dijo a su madre: —Te oí maldecir a la persona que te robó mil cien piezas de plata. Bueno, yo tengo el dinero; fui yo quien lo tomó. —El Señor te bendiga por haberlo admitido —respondió la madre."
6979,Jueces,17,3,"3 Entonces él le devolvió el dinero, y ella dijo: —Ahora consagro estas monedas de plata al Señor . En honor a mi hijo, haré tallar una imagen y fundir un ídolo."
6980,Jueces,17,4,"4 Así que, cuando Micaía le devolvió el dinero a su madre, ella tomó doscientas monedas de plata y se las dio a un platero, quien las convirtió en una imagen y un ídolo. Y los pusieron en la casa de Micaía."
6981,Jueces,17,5,5 Micaía construyó un santuario para el ídolo e hizo un efod sagrado y algunos ídolos de familia y nombró como su sacerdote personal a uno de sus hijos.
6982,Jueces,17,6,"6 En esos días, Israel no tenía rey; cada uno hacía lo que le parecía correcto según su propio criterio."
6983,Jueces,17,7,7 Cierto día llegó a la región un joven levita que vivía en Belén de Judá.
6984,Jueces,17,8,"8 Había salido de Belén en busca de otro lugar donde vivir y, viajando, llegó a la zona montañosa de Efraín. Mientras estaba de paso, se detuvo por casualidad en la casa de Micaía."
6985,Jueces,17,9,"9 —¿De dónde vienes? —le preguntó Micaía. Él contestó: —Soy un levita de Belén de Judá, y busco un lugar para vivir."
6986,Jueces,17,10,"10 —Quédate aquí, conmigo —le dijo Micaía—, y podrás ser un padre y sacerdote para mí. Te daré diez piezas de plata al año, además de una muda de ropa y comida."
6987,Jueces,17,11,11 El joven levita aceptó y pasó a ser como uno de los hijos de Micaía.
6988,Jueces,17,12,"12 Luego Micaía lo nombró su sacerdote personal, y el levita vivió en la casa de Micaía."
6989,Jueces,17,13,"13 «Sé que el Señor ahora me bendecirá —dijo Micaía—, porque tengo un levita como sacerdote personal»."
6990,Jueces,18,1,"1 Idolatría en la tribu de Dan En esos días, Israel no tenía rey. Y la tribu de Dan buscaba un lugar donde establecerse, porque aún no había entrado en el territorio que se le había asignado cuando se hizo la división de la tierra entre las tribus de Israel."
6991,Jueces,18,2,"2 Así que los hombres de Dan escogieron de entre sus clanes a cinco guerreros competentes de las ciudades de Zora y Estaol para que exploraran algún territorio donde la tribu pudiera establecerse. Cuando los guerreros llegaron a la zona montañosa de Efraín, entraron en la casa de Micaía y allí pasaron la noche."
6992,Jueces,18,3,"3 Estando en la casa de Micaía, reconocieron el acento del joven levita, así que se le acercaron y le preguntaron: —¿Quién te trajo aquí? ¿Qué haces en este lugar? ¿Por qué estás aquí?"
6993,Jueces,18,4,"4 Él les contó de su acuerdo con Micaía, quien lo había contratado como su sacerdote personal."
6994,Jueces,18,5,5 Entonces ellos dijeron: —Pregúntale a Dios si nuestro viaje tendrá éxito.
6995,Jueces,18,6,6 —Vayan en paz —respondió el sacerdote— porque el Señor estará vigilando el camino por donde van.
6996,Jueces,18,7,"7 Así que los cinco hombres siguieron hasta la ciudad de Lais, donde vieron que los habitantes llevaban una vida despreocupada, igual que los sidonios; eran pacíficos y vivían seguros. También eran ricos, porque su tierra era muy fértil. Además vivían a gran distancia de Sidón y no tenían ningún aliado cerca."
6997,Jueces,18,8,"8 Cuando los hombres regresaron a Zora y a Estaol, sus parientes les preguntaron: —¿Qué encontraron?"
6998,Jueces,18,9,"9 Los hombres les contestaron: —¡Vamos, ataquémoslos! Hemos visto la tierra, y es muy buena. ¿Qué esperan? No duden en ir y tomar posesión de ella."
6999,Jueces,18,10,"10 Cuando lleguen, verán que los habitantes llevan una vida despreocupada. Dios nos ha dado un territorio espacioso y fértil, ¡que no carece de nada!"
7000,Jueces,18,11,11 Entonces seiscientos hombres de la tribu de Dan salieron de Zora y de Estaol armados para la guerra.
7001,Jueces,18,12,"12 Acamparon en un lugar situado al occidente de Quiriat-jearim, en Judá, por eso hasta el día de hoy se llama Mahne-dan."
7002,Jueces,18,13,13 Desde allí siguieron hasta la zona montañosa de Efraín y llegaron a la casa de Micaía.
7003,Jueces,18,14,"14 Los cinco hombres que habían explorado la tierra alrededor de Lais les explicaron a los demás: «En una de estas casas hay un efod sagrado, algunos ídolos de familia, una imagen tallada y un ídolo fundido. ¿Qué les parece que deberían hacer?»."
7004,Jueces,18,15,"15 Entonces los cinco hombres se desviaron del camino y fueron hasta la casa de Micaía, donde vivía el joven levita, y lo saludaron amablemente."
7005,Jueces,18,16,"16 Mientras los seiscientos guerreros armados de la tribu de Dan vigilaban la entrada de la puerta,"
7006,Jueces,18,17,"17 los cinco espías entraron al santuario y tomaron la imagen tallada, el efod sagrado, los ídolos de familia y el ídolo fundido. Ahora bien, el sacerdote también estaba en la puerta con los seiscientos guerreros armados."
7007,Jueces,18,18,"18 Cuando el sacerdote vio que los hombres se llevaban todos los objetos sagrados del santuario de Micaía, les dijo: —¿Qué hacen?"
7008,Jueces,18,19,"19 —Cállate y ven con nosotros —le dijeron—. Sé un padre y sacerdote para todos nosotros. ¿Acaso no es mejor ser el sacerdote de toda una tribu y un clan de Israel, que de la casa de un solo hombre?"
7009,Jueces,18,20,"20 Entonces el joven sacerdote estuvo más que dispuesto a ir con ellos, y se llevó consigo el efod sagrado, los ídolos de familia y la imagen tallada."
7010,Jueces,18,21,"21 El grupo dio la vuelta y siguió su viaje con sus hijos, el ganado y las posesiones al frente."
7011,Jueces,18,22,"22 Cuando los de la tribu de Dan estaban ya bastante lejos de la casa de Micaía, los vecinos de Micaía salieron a perseguirlos."
7012,Jueces,18,23,23 Estaban gritando cuando los alcanzaron. Entonces los hombres de Dan se dieron vuelta y le dijeron a Micaía: —¿Qué te pasa? ¿Por qué has reunido a estos hombres y nos persiguen de esta forma?
7013,Jueces,18,24,"24 —¿Cómo me preguntan: “¿Qué te pasa?” —contestó Micaía—. ¡Ustedes se han llevado todos los dioses que yo hice y a mi sacerdote, y no me queda nada!"
7014,Jueces,18,25,25 Los hombres de Dan le dijeron: —¡Ten cuidado con lo que dices! Por aquí hay unos hombres de mal genio que podrían enojarse y matarte a ti y a tu familia.
7015,Jueces,18,26,"26 Así que los hombres de Dan siguieron su camino. Cuando Micaía vio que eran demasiados para atacarlos, dio la vuelta y regresó a su casa."
7016,Jueces,18,27,"27 Luego los hombres de Dan, con los ídolos de Micaía y su sacerdote, llegaron a la ciudad de Lais, donde los habitantes eran pacíficos y vivían seguros. Entonces los atacaron con espadas y quemaron la ciudad hasta reducirla a cenizas."
7017,Jueces,18,28,28 No hubo quien rescatara a los habitantes porque vivían a gran distancia de Sidón y no tenían aliados cerca. Esto sucedió en el valle cerca de Bet-rehob. Después la gente de la tribu de Dan reconstruyó la ciudad para vivir allí
7018,Jueces,18,29,"29 y le cambiaron el nombre. La llamaron Dan en honor a su antepasado, el hijo de Israel, aunque originalmente la ciudad se llamaba Lais."
7019,Jueces,18,30,"30 Luego colocaron la imagen tallada y nombraron como sacerdote a Jonatán, hijo de Gersón, hijo de Moisés. Los miembros de esta familia continuaron siendo sacerdotes para la tribu de Dan hasta el tiempo del destierro."
7020,Jueces,18,31,31 Así que la tribu de Dan rindió culto a la imagen tallada de Micaía todo el tiempo que el tabernáculo de Dios permaneció en Silo.
7021,Jueces,19,1,"1 El levita y su concubina En esos días, Israel no tenía rey. Hubo un hombre de la tribu de Leví que vivía en un lugar remoto de la zona montañosa de Efraín. Cierto día se llevó a su casa a una mujer de Belén de Judá, para que fuera su concubina."
7022,Jueces,19,2,"2 Pero ella se enojó con él y volvió a la casa de su padre, en Belén. Unos cuatro meses después,"
7023,Jueces,19,3,"3 su marido viajó a Belén para hablar personalmente con ella y convencerla de que regresara. Llevó consigo a un siervo y a un par de burros. Cuando llegó a la casa del padre, este lo vio y le dio la bienvenida."
7024,Jueces,19,4,"4 Le insistió a quedarse por un tiempo, así que pasó allí tres días, comiendo, bebiendo y durmiendo."
7025,Jueces,19,5,"5 Al cuarto día, el hombre se levantó temprano y estaba listo para partir, pero el padre de la mujer le dijo a su yerno: «Come algo antes de irte»."
7026,Jueces,19,6,"6 Así que los dos hombres se sentaron a comer y beber juntos. Luego el padre de la mujer le dijo: «Quédate, por favor, otra noche y diviértete»."
7027,Jueces,19,7,"7 El hombre se levantó para irse, pero su suegro siguió insistiendo en que se quedara, así que al final cedió y pasó allí otra noche."
7028,Jueces,19,8,"8 A la mañana del quinto día, el hombre se levantó temprano nuevamente, listo para partir, pero una vez más el padre de la mujer le dijo: «Come algo; después podrás irte esta tarde». Así que se pasaron otro día de festejo."
7029,Jueces,19,9,"9 Más tarde, mientras el hombre, su concubina y el siervo se preparaban para marcharse, el suegro le dijo: «Mira, está atardeciendo. Quédate esta noche y diviértete. Mañana podrás levantarte temprano y marcharte»."
7030,Jueces,19,10,"10 Pero esta vez, el hombre estaba decidido a irse. Así que tomó a sus dos burros ensillados y a su concubina, y se dirigió a Jebús (es decir, Jerusalén)."
7031,Jueces,19,11,"11 Ya era tarde cuando se acercaron a Jebús, y el siervo le dijo: —Paremos en esta ciudad jebusea y pasemos aquí la noche."
7032,Jueces,19,12,"12 —No —le dijo su amo—, no podemos quedarnos en esta ciudad extranjera donde no hay israelitas. Seguiremos, en cambio, hasta Guibeá."
7033,Jueces,19,13,"13 Vamos, tratemos de llegar hasta Guibeá o Ramá, y pasaremos la noche en una de esas ciudades."
7034,Jueces,19,14,"14 Así que siguieron adelante. El sol se ponía cuando llegaron a Guibeá, una ciudad situada en Benjamín,"
7035,Jueces,19,15,"15 y se detuvieron allí para pasar la noche. Descansaron en la plaza de la ciudad, pero nadie los invitó a su casa para pasar la noche."
7036,Jueces,19,16,"16 Esa noche un anciano regresaba a su hogar después del trabajo en los campos. Era de la zona montañosa de Efraín, pero vivía en Guibeá, donde la gente era de la tribu de Benjamín."
7037,Jueces,19,17,"17 Cuando vio a los viajeros sentados en la plaza de la ciudad, les preguntó de dónde venían y hacia dónde iban."
7038,Jueces,19,18,"18 —Regresamos de Belén, en Judá —le contestó el hombre—, y vamos hacia una zona remota de la región montañosa de Efraín, donde yo vivo. Viajé a Belén y ahora voy de regreso a mi hogar. Pero nadie nos ha invitado a su casa para pasar la noche,"
7039,Jueces,19,19,"19 aunque traemos todo lo que necesitamos. Tenemos paja y forraje para nuestros burros, y bastante pan y vino para nosotros."
7040,Jueces,19,20,20 —Serán bienvenidos en mi casa —les dijo el anciano—. Yo les daré todo lo que pudiera faltarles; pero no se les ocurra pasar la noche en la plaza.
7041,Jueces,19,21,"21 Entonces los llevó a su casa y dio alimento a los burros. Después de lavarse los pies, comieron y bebieron juntos."
7042,Jueces,19,22,"22 Mientras disfrutaban el momento, un grupo de alborotadores de la ciudad rodeó la casa. Comenzaron a golpear la puerta y a gritarle al anciano: —Saca al hombre que se hospeda contigo para que podamos tener sexo con él."
7043,Jueces,19,23,"23 Entonces el anciano salió para hablar con ellos. —No, hermanos míos, no hagan algo tan perverso. Pues este hombre es huésped en mi casa, y semejante acto sería vergonzoso."
7044,Jueces,19,24,"24 Miren, llévense a mi hija virgen y a la concubina de este hombre. Yo se las sacaré, y ustedes podrán abusar de ellas y hacerles lo que quieran. Pero no cometan semejante vergüenza contra este hombre."
7045,Jueces,19,25,"25 Sin embargo, ellos no le hicieron caso. Entonces el levita tomó a su concubina y la empujó por la puerta. Los hombres de la ciudad abusaron de ella toda la noche, violándola uno por uno hasta la mañana. Finalmente, al amanecer, la soltaron."
7046,Jueces,19,26,"26 Cuando ya amanecía, la mujer regresó a la casa donde estaba hospedado su esposo y se desplomó en la puerta de la casa, y permaneció allí hasta que hubo luz."
7047,Jueces,19,27,"27 Cuando su esposo abrió la puerta para salir, allí encontró a su concubina, tirada, con las manos en el umbral."
7048,Jueces,19,28,"28 «¡Levántate, vamos!», le dijo. Pero no hubo respuesta. Entonces subió el cuerpo de la mujer a su burro y se la llevó a su casa."
7049,Jueces,19,29,"29 Cuando llegó a su casa, tomó un cuchillo y cortó el cuerpo de su concubina en doce pedazos. Después envió un pedazo a cada tribu por todo el territorio de Israel."
7050,Jueces,19,30,"30 Todos los que lo veían exclamaban: «En todo este tiempo, desde que Israel salió de Egipto, nunca se había cometido un crimen tan horrible. ¡Pensémoslo bien! ¿Qué vamos a hacer? ¿Quién lo denunciará?»."
7051,Jueces,20,1,"1 Guerra de Israel contra Benjamín Entonces todos los israelitas se unieron como un solo hombre, desde Dan, al norte, hasta Beerseba, al sur, incluidos los del otro lado del Jordán, en la tierra de Galaad. Toda la comunidad se reunió en asamblea ante la presencia del Señor en Mizpa."
7052,Jueces,20,2,"2 Los líderes de todo el pueblo, de todas las tribus de Israel —cuatrocientos mil guerreros armados con espadas—, ocuparon sus puestos en la asamblea del pueblo de Dios."
7053,Jueces,20,3,3 (Pronto llegó la noticia a la tierra de Benjamín de que las otras tribus habían subido a Mizpa). Entonces los israelitas preguntaron cómo había sucedido ese crimen tan terrible.
7054,Jueces,20,4,"4 El levita, el esposo de la mujer asesinada, explicó: —Mi concubina y yo nos detuvimos para pasar la noche en Guibeá, una ciudad que pertenece a la tribu de Benjamín."
